compound_ID,SMILES
compound_6013920,CC(C)n1c(C(F)F)nc2cc(C(=O)Nc3ccc(OC(F)(F)Cl)cc3)cc(-c3cscn3)c21
compound_5944812,O=C(Nc1ccc(OC(F)(F)Cl)cc1)c1cc(-c2cncnc2)c2c(c1)nc1n2[C@H](CO)COC1
compound_6025517,CCn1cnc2cc(C(=O)Nc3ccc(OC(F)(F)Cl)cc3)cc(-c3ccn[nH]3)c21
compound_5996276,C[C@@H]1COCc2nc3cc(C(=O)Nc4ccc(OC(F)(F)F)cc4)cc(-c4cncnc4)c3n21
compound_6014687,CC(C)n1c(C(F)F)nc2cc(C(=O)Nc3ccc(OC(F)(F)Cl)cc3)cc(-c3ccnnc3)c21
compound_5859067,CCn1c(C(F)F)nc2cc(C(=O)Nc3ccc(OC(F)(F)Cl)cc3)cc(-c3ccnnc3)c21
compound_6012556,C[C@H](C(F)F)n1cnc2cc(C(=O)Nc3ccc(OC(F)(F)Cl)cc3)cc(-c3ccnnc3)c21
compound_5793570,C[C@H](C(F)F)n1cnc2cc(C(=O)Nc3ccc(OC(F)(F)Cl)cc3)cc(-c3cccnn3)c21
compound_5971475,CCn1c([C@H](C)O)nc2cc(C(=O)Nc3ccc(OC(F)(F)Cl)cc3)cc(-c3cncnc3)c21
compound_3976713,N#Cc1cncc(-c2cc(C(=O)Nc3ccc(OC(F)(F)F)cc3)cnc2N2CC[C@H](CO)C2)c1
compound_5885975,CC(C)n1c([C@H](C)O)nc2cc(C(=O)Nc3ccc(OC(F)(F)Cl)cc3)cc(-c3cncnc3)c21
compound_5985207,O=C(Nc1ccc(OC(F)(F)Cl)cc1)c1cc(-c2cncnc2)c2c(c1)nc1n2[C@H](CO)CO1
compound_5983846,O=C(Nc1ccc(OC(F)(F)Cl)cc1)c1cc(-c2cccnn2)c2c(c1)ncn2CC(F)F
compound_6025738,C[C@H](CO)n1cnc2cc(C(=O)Nc3ccc(OC(F)(F)Cl)cc3)cc(-c3cccnn3)c21
compound_5951027,O=C(Nc1ccc(OC(F)(F)Cl)cc1)c1cc(-c2cncnc2)c2c(c1)nc1n2CC[C@H](O)C1
compound_5752325,O=C(Nc1ccc(OC(F)(F)Cl)cc1)c1cc(-c2cncnc2)c2c(c1)nc1n2CC[C@@H](O)C1
compound_5970225,CCn1c([C@H](C)O)nc2cc(C(=O)Nc3ccc(OC(F)(F)Cl)cc3)cc(-c3cnoc3)c21
compound_5970516,CCn1c(OC)nc2cc(C(=O)Nc3ccc(OC(F)(F)Cl)cc3)cc(-c3cncnc3)c21
compound_5914584,COc1nc2cc(C(=O)Nc3ccc(OC(F)(F)Cl)cc3)cc(-c3cncnc3)c2n1[C@H](C)CO
compound_5975506,O=C(Nc1ccc(OC(F)(F)Cl)cc1)c1cc(-c2cncnc2)c2c(c1)nc1n2C[C@@H](O)CO1
compound_6004963,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cncc(C3=NN=C(C(=O)Nc4cccnc4)C3)c2)n1
compound_5928041,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cncc(C3=NN=C(C(=O)Nc4ccccn4)C3)c2)n1
compound_5784932,Cc1cc(NC(=O)C2=NN=C(c3cncc(-c4ccnc(Nc5cc(NC(=O)c6ccc(CN7CCN(C)CC7)cc6)ccc5C)n4)c3)C2)ccn1
compound_5953248,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cncc(C3=NN=C(C(=O)Nc4ccn[nH]4)C3)c2)n1
compound_5838310,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cncc(C3=NN=C(C(=O)Nc4[nH]ncc4C)C3)c2)n1
compound_5890855,Cc1cc(NC(=O)C2=NN=C(c3cncc(-c4ccnc(Nc5cc(NC(=O)c6ccc(CN7CCN(C)CC7)cc6)ccc5C)n4)c3)C2)[nH]n1
compound_5782401,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cncc(C3=NN=C(C(=O)Nc4cc(C(=O)O)n[nH]4)C3)c2)n1
compound_5914830,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cncc(C3=NN=C(C(=O)Nc4cc(C(N)=O)n[nH]4)C3)c2)n1
compound_5967260,CNC(=O)c1cc(NC(=O)C2=NN=C(c3cncc(-c4ccnc(Nc5cc(NC(=O)c6ccc(CN7CCN(C)CC7)cc6)ccc5C)n4)c3)C2)[nH]n1
compound_6058323,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cncc(C3=NN=C(C(=O)Nc4cc(C(=O)N(C)C)n[nH]4)C3)c2)n1
compound_5994391,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cncc(C3=NN=C(C(=O)Nc4cn[nH]c4)C3)c2)n1
compound_5983598,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cncc(C3=NN=C(C(=O)Nc4cn[nH]c4C)C3)c2)n1
compound_5891024,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cncc(C3=NN=C(C(=O)Nc4ncco4)C3)c2)n1
compound_5805472,Cc1coc(NC(=O)C2=NN=C(c3cncc(-c4ccnc(Nc5cc(NC(=O)c6ccc(CN7CCN(C)CC7)cc6)ccc5C)n4)c3)C2)n1
compound_5902013,Cc1cc(NC(=O)C2=NN=C(c3cncc(-c4ccnc(Nc5cc(NC(=O)c6ccc(CN7CCN(C)CC7)cc6)ccc5C)n4)c3)C2)on1
compound_5826926,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cncc(C3=NN=C(C(=O)N4CCCC4)C3)c2)n1
compound_5761636,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cncc(C3=NN=C(C(=O)Nc4ccccc4)C3)c2)n1
compound_6006110,Cc1cccc(NC(=O)C2=NN=C(c3cncc(-c4ccnc(Nc5cc(NC(=O)c6ccc(CN7CCN(C)CC7)cc6)ccc5C)n4)c3)C2)c1
compound_6060645,Cc1ccc(NC(=O)C2=NN=C(c3cncc(-c4ccnc(Nc5cc(NC(=O)c6ccc(CN7CCN(C)CC7)cc6)ccc5C)n4)c3)C2)cc1
compound_5314481,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cncc(-c3oncc3C)c2)n1
compound_5937667,Cc1ccc(-c2cncc(-c3ccnc(Nc4cc(NC(=O)c5ccc(CN6CCN(C)CC6)cc5)ccc4C)n3)c2)nc1
compound_5925830,Cc1ccnc(-c2cncc(-c3ccnc(Nc4cc(NC(=O)c5ccc(CN6CCN(C)CC6)cc5)ccc4C)n3)c2)c1
compound_5995081,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cncc(-c3ccn(C)n3)c2)n1
compound_5858162,Cc1ccc(NC(=O)c2ccc(CN3CCNCC3)cc2)cc1Nc1nccc(-c2cncc(-c3ccccn3)c2)n1
compound_5912843,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cncc(-c3nnco3)c2)n1
compound_5823360,Cc1nnc(-c2cncc(-c3ccnc(Nc4cc(NC(=O)c5ccc(CN6CCN(C)CC6)cc5)ccc4C)n3)c2)o1
compound_5994060,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cncc(-c3ccns3)c2)n1
compound_5841403,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cncc(-c3sncc3C)c2)n1
compound_5934999,Cc1cc(-c2cncc(-c3ccnc(Nc4cc(NC(=O)c5ccc(CN6CCN(C)CC6)cc5)ccc4C)n3)c2)sn1
compound_6008259,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cncc(-c3cnsc3)c2)n1
compound_5941476,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cncc(-c3snnc3C)c2)n1
compound_6060934,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cncc(-c3nncs3)c2)n1
compound_5884242,Cc1nnc(-c2cncc(-c3ccnc(Nc4cc(NC(=O)c5ccc(CN6CCN(C)CC6)cc5)ccc4C)n3)c2)s1
compound_5816346,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cncc(-c3nccs3)c2)n1
compound_5964893,Cc1cnc(-c2cncc(-c3ccnc(Nc4cc(NC(=O)c5ccc(CN6CCN(C)CC6)cc5)ccc4C)n3)c2)s1
compound_6001350,Cc1csc(-c2cncc(-c3ccnc(Nc4cc(NC(=O)c5ccc(CN6CCN(C)CC6)cc5)ccc4C)n3)c2)n1
compound_6006445,Cc1ccncc1-c1ccc2nc(NC(=O)C3C[C@@H]3F)sc2c1
compound_5754207,Cc1ccnc(C)c1-c1ccc2nc(NC(=O)C3C[C@@H]3F)sc2c1
compound_5740603,Cc1cc(CO[Si](C(C)C)(C(C)C)C(C)C)ncc1-c1ccc2sc(NC(=O)[C@@H]3C[C@@H]3F)nc2c1
compound_5765043,Cc1ccncc1-c1ccc2nc(NC(=O)[C@H]3C[C@H](F)C3)sc2c1
compound_5802630,Cc1cc[n+]([O-])cc1-c1ccc2nc(NC(=O)[C@@H]3C[C@@H]3F)sc2c1
compound_5839063,Cc1c(F)cccc1-c1ccc2nc(NC(=O)[C@@H]3C[C@@H]3F)cn2c1.Cl
compound_5980885,Cc1cccc(F)c1-c1ccc2nc(NC(=O)[C@@H]3C[C@@H]3F)cn2c1
compound_5964426,Cc1c(F)cccc1-c1ccc2nc(NC(=O)[C@@H]3C[C@@H]3F)c(Cl)n2c1
compound_5917882,Cc1ccncc1-c1ccc2nc(NC(=O)[C@@H]3C[C@@H]3F)cn2c1
compound_6053162,Cc1c(F)cccc1-c1ccc2nc(NC(=O)[C@@H]3C[C@@H]3F)c(C)n2c1
compound_6000166,Cc1cccc(F)c1-c1ccc2nc(NC(=O)[C@@H]3C[C@@H]3F)c(C)n2c1
compound_5940515,Cc1c(F)cncc1-c1ccc2nc(NC(=O)[C@@H]3C[C@@H]3F)c(C)n2c1
compound_5861393,Cc1ccc(F)cc1-c1ccc2nc(NC(=O)[C@@H]3C[C@@H]3F)cn2c1
compound_5989503,Cc1ccc(O)cc1-c1ccc2nc(NC(=O)[C@@H]3C[C@@H]3F)cn2c1
compound_5838285,COC(=O)c1ccc(C)c(-c2ccc3nc(NC(=O)[C@@H]4C[C@@H]4F)cn3c2)c1
compound_5816525,Cc1c(F)cncc1-c1ccc2nc(NC(=O)[C@@H]3C[C@@H]3F)cn2c1
compound_5869837,Cc1ccc2[nH]ccc2c1-c1ccc2nc(NC(=O)[C@@H]3C[C@@H]3F)cn2c1.Cl.Cl
compound_5878397,Cc1c(F)cncc1-c1ccc2nc(NC(=O)[C@@H]3C[C@@H]3F)c(Cl)n2c1
compound_5817683,Cc1ccc(C#N)cc1-c1ccc2nc(NC(=O)[C@@H]3C[C@@H]3F)cn2c1
compound_6028270,O=C(Nc1cn2cc(-c3cc[nH]n3)ccc2n1)[C@@H]1C[C@@H]1F
compound_5816954,Cc1c[nH]nc1-c1ccc2nc(NC(=O)[C@@H]3C[C@@H]3F)cn2c1
compound_6029851,Cc1c(O)cccc1-c1ccc2nc(NC(=O)[C@@H]3C[C@@H]3F)cn2c1
compound_6023916,O=C(Nc1cn2cc(-c3cnccc3Cl)ccc2n1)[C@@H]1C[C@@H]1F
compound_5830640,Cc1cccc(-c2ccc3nc(NC(=O)[C@@H]4C[C@@H]4F)cn3c2)c1C
compound_5949380,Cc1ccc(N)cc1-c1ccc2nc(NC(=O)[C@@H]3C[C@@H]3F)cn2c1
compound_6058329,CNc1ccc(C)c(-c2ccc3nc(NC(=O)[C@@H]4C[C@@H]4F)cn3c2)c1
compound_5873756,CC(=O)Nc1ccc(C)c(-c2ccc3nc(NC(=O)[C@@H]4C[C@@H]4F)cn3c2)c1
compound_5951613,Cc1ccc(Cl)cc1-c1ccc2nc(NC(=O)[C@@H]3C[C@@H]3F)cn2c1
compound_5943651,O=C(Nc1cn2cc(-c3cnc4[nH]ccc4c3)ccc2n1)[C@@H]1C[C@@H]1F
compound_5875636,Cc1ccc(-c2cc[nH]n2)cc1-c1ccc2nc(NC(=O)[C@@H]3C[C@@H]3F)cn2c1
compound_5795193,Cc1cc(Cl)ccc1-c1ccc2nc(NC(=O)[C@@H]3C[C@@H]3F)cn2c1
compound_5782316,Cc1c(Cl)cccc1-c1ccc2nc(NC(=O)[C@@H]3C[C@@H]3F)cn2c1
compound_5747259,O=C(Nc1cn2cc(-c3cnccc3C(F)(F)F)ccc2n1)[C@@H]1C[C@@H]1F
compound_6006516,Cc1ccc(-c2ccc3nc(NC(=O)[C@@H]4C[C@@H]4F)cn3c2)c(C)c1
compound_5758255,Cc1c(F)cccc1-c1ccc2nc(NC(=O)[C@@H]3C[C@@H]3F)c(F)n2c1
compound_5779470,Cc1ccc(C)c(-c2ccc3nc(NC(=O)[C@@H]4C[C@@H]4F)cn3c2)c1
compound_6008570,O=C1Cc2ccc(-c3ccc4nc(NC(=O)[C@@H]5C[C@@H]5F)cn4c3)cc2N1
compound_5747886,N#Cc1ccncc1-c1ccc2nc(NC(=O)[C@@H]3C[C@@H]3F)cn2c1
compound_5901634,Cc1c(F)ccc(-c2ccc3nc(NC(=O)[C@@H]4C[C@@H]4F)cn3c2)c1C
compound_6034082,Cc1cc(F)cc(C)c1-c1ccc2nc(NC(=O)[C@@H]3C[C@@H]3F)cn2c1
compound_5921403,Cc1cc(F)ccc1-c1ccc2nc(NC(=O)[C@@H]3C[C@@H]3F)cn2c1
compound_5767083,Cc1ccc(-c2cc[nH]c2)cc1-c1ccc2nc(NC(=O)[C@@H]3C[C@@H]3F)cn2c1
compound_5824406,Cc1ccsc1-c1ccc2nc(NC(=O)[C@@H]3C[C@@H]3F)cn2c1
compound_5795173,Cc1cccc(C)c1-c1ccc2nc(NC(=O)[C@@H]3C[C@@H]3F)cn2c1
compound_6001012,Cc1cc(F)c(O)cc1-c1ccc2nc(NC(=O)[C@@H]3C[C@@H]3F)cn2c1
compound_5898579,Cc1c(-c2ccc3nc(NC(=O)[C@@H]4C[C@@H]4F)cn3c2)ccc(F)c1F
compound_5759893,Cc1c(F)ccc(F)c1-c1ccc2nc(NC(=O)[C@@H]3C[C@@H]3F)cn2c1
compound_5863680,Cc1c(-c2ccc3nc(NC(=O)[C@@H]4C[C@@H]4F)cn3c2)ccc(Cl)c1F
compound_5785474,Cc1ccnc(F)c1-c1ccc2nc(NC(=O)[C@@H]3C[C@@H]3F)cn2c1
compound_6041720,COc1ccncc1-c1ccc2nc(NC(=O)[C@@H]3C[C@@H]3F)cn2c1
compound_6028721,Cc1cc(N)ncc1-c1ccc2nc(NC(=O)[C@@H]3C[C@@H]3F)cn2c1
compound_5963845,Cc1c(F)cc(N)cc1-c1ccc2nc(NC(=O)[C@@H]3C[C@@H]3F)cn2c1
compound_5982359,Cc1ccc2c(c1-c1ccc3nc(NC(=O)[C@@H]4C[C@@H]4F)cn3c1)CC(=O)N2
compound_5920253,Cc1cccc(Cl)c1-c1ccc2nc(NC(=O)[C@@H]3C[C@@H]3F)cn2c1
compound_5847441,Cc1c[nH]c2ncc(-c3ccc4nc(NC(=O)[C@@H]5C[C@@H]5F)cn4c3)cc12
compound_5900011,Nc1ccc(-c2ccc3nc(NC(=O)[C@@H]4C[C@@H]4F)cn3c2)cn1
compound_5799361,Cc1ccc(-n2cccn2)cc1-c1ccc2nc(NC(=O)[C@@H]3C[C@@H]3F)cn2c1
compound_6052131,O=C(Nc1cn2cc(-c3cccc(F)c3CO)ccc2n1)[C@@H]1C[C@@H]1F
compound_6030257,Cc1c(F)cccc1-c1ccc2nc(NC(=O)[C@@H]3C[C@@H]3F)c(Br)n2c1
compound_5746620,COc1c(F)cccc1-c1ccc2nc(NC(=O)[C@@H]3C[C@@H]3F)cn2c1
compound_5843460,N#Cc1c(F)cccc1-c1ccc2nc(NC(=O)[C@@H]3C[C@@H]3F)cn2c1
compound_5791578,O=C(Nc1cn2cc(-c3cccc(F)c3F)ccc2n1)[C@@H]1C[C@@H]1F
compound_5859679,Cc1ccc2[nH]cc(C)c2c1-c1ccc2nc(NC(=O)[C@@H]3C[C@@H]3F)cn2c1
compound_5955873,COCc1c(F)cccc1-c1ccc2nc(NC(=O)[C@@H]3C[C@@H]3F)cn2c1
compound_5802302,O=C(Nc1cn2cc(-c3cccc(F)c3-c3ccco3)ccc2n1)[C@@H]1C[C@@H]1F
compound_5861213,CSc1c(F)cccc1-c1ccc2nc(NC(=O)[C@@H]3C[C@@H]3F)cn2c1
compound_5820049,Cc1cc(F)ncc1-c1ccc2nc(NC(=O)[C@@H]3C[C@@H]3F)cn2c1
compound_5903057,CC(=O)c1c(F)cccc1-c1ccc2nc(NC(=O)[C@@H]3C[C@@H]3F)cn2c1
compound_5760906,Cc1cc(N(C)C)ncc1-c1ccc2nc(NC(=O)[C@@H]3C[C@@H]3F)cn2c1
compound_6004838,Cc1c(F)cccc1-c1ccc2nc(NC(=O)C3CC3)cn2c1
compound_5943294,Cc1c(F)cccc1-c1ccc2nc(NC(=O)[C@H]3C[C@@H]3F)cn2c1
compound_5933393,Cc1c(F)cccc1-c1ccc2nc(NC(=O)[C@@H]3C[C@H]3F)cn2c1
compound_5902628,Cc1c(F)cccc1-c1ccc2nc(NC(=O)[C@H]3C[C@H]3F)cn2c1
compound_5857451,NCc1c(F)cccc1-c1ccc2nc(NC(=O)[C@@H]3C[C@@H]3F)cn2c1
compound_6003233,CC(=O)NCc1c(F)cccc1-c1ccc2nc(NC(=O)[C@@H]3C[C@@H]3F)cn2c1
compound_5853972,Cc1c(F)cccc1-c1ccc2nc(NC(=O)C3CCC3)cn2c1
compound_6058605,Cc1c(F)cccc1-c1ccc2nc(NC(=O)C3CC3(F)F)cn2c1
compound_5931947,Cc1c(F)cccc1-c1ccc2nc(NC(=O)C3CC(F)C3)cn2c1
compound_5768316,Cc1c(F)cccc1-c1ccc2nc(NC(=O)C3CC(F)(F)C3)cn2c1
compound_5749131,CNCc1c(F)cccc1-c1ccc2nc(NC(=O)[C@@H]3C[C@@H]3F)cn2c1
compound_5983058,CC(C)NCc1c(F)cccc1-c1ccc2nc(NC(=O)[C@@H]3C[C@@H]3F)cn2c1
compound_5929013,CN(C)Cc1c(F)cccc1-c1ccc2nc(NC(=O)[C@@H]3C[C@@H]3F)cn2c1
compound_5827116,Cc1c(-c2ccc3nc(NC(=O)[C@@H]4C[C@@H]4F)cn3c2)cnc2[nH]ccc12
compound_5845048,O=C(Nc1cn2cc(-c3cnc4[nH]ccc4c3Cl)ccc2n1)[C@@H]1C[C@@H]1F
compound_5885889,Cc1ccccc1-c1ccc2nc(NC(=O)[C@@H]3C[C@@H]3F)cn2c1
compound_6013777,O=C(Nc1cn2cc(-c3cccc(F)c3O)ccc2n1)[C@@H]1C[C@@H]1F
compound_5915239,Nc1c(F)cccc1-c1ccc2nc(NC(=O)[C@@H]3C[C@@H]3F)cn2c1
compound_5961329,Cc1cc2cc[nH]c2cc1-c1ccc2nc(NC(=O)[C@@H]3C[C@@H]3F)cn2c1
compound_6044230,Cc1cc2[nH]ccc2cc1-c1ccc2nc(NC(=O)[C@@H]3C[C@@H]3F)cn2c1
compound_6030812,CN(C)c1c(F)cccc1-c1ccc2nc(NC(=O)[C@@H]3C[C@@H]3F)cn2c1
compound_5774329,Cc1cc2nc[nH]c2cc1-c1ccc2nc(NC(=O)[C@@H]3C[C@@H]3F)cn2c1
compound_5823989,CCc1c(F)cccc1-c1ccc2nc(NC(=O)[C@@H]3C[C@@H]3F)cn2c1
compound_5939199,O=C(Nc1cn2cc(-c3ccccc3C(F)(F)F)ccc2n1)[C@@H]1C[C@@H]1F
compound_5894390,O=C(Nc1cn2cc(-c3cccc(F)c3C3CC3)ccc2n1)[C@@H]1C[C@@H]1F
compound_6057804,CNc1c(F)cccc1-c1ccc2nc(NC(=O)[C@@H]3C[C@@H]3F)cn2c1
compound_5755814,Cc1cc2ncoc2cc1-c1ccc2nc(NC(=O)[C@@H]3C[C@@H]3F)cn2c1
compound_5945348,Cc1ccc2[nH]cnc2c1-c1ccc2nc(NC(=O)[C@@H]3C[C@@H]3F)cn2c1
compound_5823657,Cc1ccc2ocnc2c1-c1ccc2nc(NC(=O)[C@@H]3C[C@@H]3F)cn2c1
compound_6005206,CC(C)c1c(F)cccc1-c1ccc2nc(NC(=O)[C@@H]3C[C@@H]3F)cn2c1
compound_281470,COc1ccc(-c2[nH]nc3c2C(=O)c2ccccc2-3)cc1
