,SMILES,IC50_nM
217,COCCN1CCc2cc(Nc3ncc(Cl)c(N[C@@H]4CCCC[C@H]4N(C)S(C)(=O)=O)n3)c(OC)cc2CC1,15.0
218,CCN([C@@H]1CCCC[C@H]1Nc1nc(Nc2cc3c(cc2OC)CCN(CCOC)CC3)ncc1Cl)S(C)(=O)=O,20.0
219,CCN([C@@H]1CCCC[C@H]1Nc1nc(Nc2cc3c(cc2OC)CCN(CCOC)CC3)ncc1Cl)S(C)(=O)=O,150.0
220,COCCN1CCc2ccc(Nc3ncc(Cl)c(N[C@H]4CC[C@H](NS(C)(=O)=O)CC4)n3)cc2CC1,100.0
221,COCCN1CCc2ccc(Nc3ncc(Cl)c(N[C@H]4CC[C@H](NS(C)(=O)=O)CC4)n3)cc2CC1,
222,COCCN1CCc2ccc(Nc3ncc(Cl)c(N[C@H]4CC[C@@H](NS(C)(=O)=O)CC4)n3)cc2CC1,220.0
223,COCCN1CCc2ccc(Nc3ncc(Cl)c(N[C@H]4CC[C@@H](NS(C)(=O)=O)CC4)n3)cc2CC1,
224,COCCN1CCc2ccc(Nc3ncc(Cl)c(N[C@@H]4CCC[C@@H](NS(C)(=O)=O)C4)n3)cc2CC1,3000.0
225,COCCN1CCc2ccc(Nc3ncc(Cl)c(N[C@@H]4CCC[C@@H](NS(C)(=O)=O)C4)n3)cc2CC1,
226,COCCN1CCc2ccc(Nc3ncc(Cl)c(N[C@@H]4CCC[C@H](NS(C)(=O)=O)C4)n3)cc2CC1,3000.0
227,COCCN1CCc2ccc(Nc3ncc(Cl)c(N[C@@H]4CCC[C@H](NS(C)(=O)=O)C4)n3)cc2CC1,
228,CCOC(=O)/C=C/c1c(Oc2ccc(F)cc2)nc[nH]c1=O,40000.0
229,CC(=O)/C=C/c1c(Oc2ccc(C(C)(C)C)cc2)nc[nH]c1=O,40000.0
230,CC(=O)/C=C/c1c(Oc2ccc(F)cc2)nc[nH]c1=O,40000.0
231,CCOC(=O)/C=C/c1c(Oc2ccc(C)cc2)nc[nH]c1=O,40000.0
232,CCOC(=O)/C=C/c1c(Oc2ccccc2Cl)nc[nH]c1=O,40000.0
233,CC(=O)/C=C/c1c(Oc2ccc(C)cc2)nc[nH]c1=O,40000.0
234,CC(=O)/C=C/c1c(Oc2ccccc2Cl)nc[nH]c1=O,40000.0
235,CCOC(=O)/C=C/c1c(Oc2cccc(C(=O)OC)c2)nc[nH]c1=O,40000.0
236,CCOC(=O)/C=C/c1c(Oc2ccc(C(C)(C)C)cc2)nc[nH]c1=O,40000.0
237,COC(=O)c1cccc(Oc2nc[nH]c(=O)c2/C=C/C(C)=O)c1,3030.0
238,COC(=O)c1cc(OC)ccc1Oc1nc[nH]c(=O)c1/C=C/C(C)=O,40000.0
239,CCOC(=O)/C=C/c1c(Oc2ccc(OC)cc2C(=O)OC)nc[nH]c1=O,40000.0
240,COc1cccc(OC)c1Oc1nc[nH]c(=O)c1/C=C/C(C)=O,40000.0
241,CCOC(=O)/C=C/c1c(Oc2c(OC)cccc2OC)nc[nH]c1=O,40000.0
242,CC(=O)/C=C/c1c(Oc2cccc(C#N)c2)nc[nH]c1=O,40000.0
243,CCOC(=O)/C=C/c1c(Oc2cccc(C#N)c2)nc[nH]c1=O,40000.0
244,COc1cc(Cl)ccc1Oc1nc[nH]c(=O)c1/C=C/C(C)=O,40000.0
245,CCOC(=O)/C=C/c1c(Oc2ccc(Cl)cc2OC)nc[nH]c1=O,40000.0
246,COc1cccc(Oc2nc[nH]c(=O)c2/C=C/C(C)=O)c1,40000.0
247,CCOC(=O)/C=C/c1c(Oc2cccc(OC)c2)nc[nH]c1=O,40000.0
248,CC(=O)/C=C/c1c(Oc2c(Cl)cccc2Cl)nc[nH]c1=O,40000.0
249,CCOC(=O)/C=C/c1c(Oc2c(Cl)cccc2Cl)nc[nH]c1=O,40000.0
250,C[C@@H](Oc1cc(-c2cnn(C3CCNCC3)c2)cnc1N)c1c(Cl)ccc(F)c1Cl,600.0
251,CC(=O)/C=C/c1c(Oc2ccc(NC(C)=O)cc2)nc[nH]c1=O,6640.0
252,CC(=O)/C=C/c1c(Oc2cccc(C(C)=O)c2)nc[nH]c1=O,6250.0
253,CC(=O)/C=C/c1c(Oc2ccc(O)cc2)nc[nH]c1=O,7570.0
254,CC(=O)/C=C/c1c(Oc2ccc(C#N)cc2)nc[nH]c1=O,6910.0
255,COc1cc(Oc2nc[nH]c(=O)c2/C=C/C(C)=O)c(C(C)=O)cc1OC,7540.0
256,CC(=O)/C=C/c1c(Oc2ccccc2C(C)=O)nc[nH]c1=O,40000.0
257,CC(=O)/C=C/c1c(Oc2ccc(C(C)=O)c(F)c2)nc[nH]c1=O,40000.0
258,COC(=O)c1ccc(OC)cc1Oc1nc[nH]c(=O)c1/C=C/C(C)=O,10180.0
259,CC(=O)/C=C/c1c(Oc2ccc(C)cc2C(C)=O)nc[nH]c1=O,40000.0
260,CCOC(=O)c1ccccc1Oc1nc[nH]c(=O)c1/C=C/C(C)=O,7540.0
261,CC(=O)/C=C/c1c(Oc2c(C)cc(C(C)=O)cc2C)nc[nH]c1=O,40000.0
262,COC(=O)c1cc(Cl)ccc1Oc1nc[nH]c(=O)c1/C=C/C(C)=O,40000.0
263,CCCCCCOC(=O)c1ccccc1Oc1nc[nH]c(=O)c1/C=C/C(C)=O,40000.0
264,CCOC(=O)c1ccc(Oc2nc[nH]c(=O)c2/C=C/C(C)=O)cc1,40000.0
265,CC(=O)/C=C/c1c(Oc2cc(C(F)(F)F)ccc2Cl)nc[nH]c1=O,9870.0
266,COC(=O)c1cccc(Oc2nc[nH]c(=O)c2CCC(C)=O)c1,40000.0
267,COC(=O)c1cccc(Oc2nc[nH]c(=O)c2C2CC(C)=NN2C(C)=O)c1,9000.0
268,COC(=O)c1cccc(Oc2nc[nH]c(=O)c2C2CC(C)=NN2C)c1,40000.0
269,COC(=O)c1cccc(Oc2nc[nH]c(=O)c2C2CC(C)=NN2)c1,40000.0
270,COC(=O)c1cccc(Oc2nc[nH]c(=O)c2-c2ccncc2)c1,40000.0
271,COC(=O)c1cccc(Oc2nc[nH]c(=O)c2-c2cccc(N)c2)c1,40000.0
272,COC(=O)c1cccc(Oc2nc[nH]c(=O)c2-c2cccc(OC)c2)c1,40000.0
273,COC(=O)c1cccc(Oc2nc[nH]c(=O)c2-c2ccccc2)c1,40000.0
274,COC(=O)c1cccc(Oc2nc[nH]c(=O)c2-c2cccc(C)c2)c1,40000.0
275,Cc1cc(O)cc2oc3cc(O)cc(O)c3c(=O)c12,41300.0
276,Cc1c(O)c(O)cc2oc3cc(O)cc(O)c3c(=O)c12,1100.0
277,CC1(C)c2cc(N3CCN(C4COC4)CC3)c(CCC3CCCC3)cc2C(=O)c2c1[nH]c1cc(C#N)ccc21,186.0
278,CC(C)c1cc2c(cc1N1CCN(C3COC3)CC1)C(C)(C)c1[nH]c3cc(C#N)ccc3c1C2=O,66.4
279,CCCc1cc2c(cc1N1CCN(C3COC3)CC1)C(C)(C)c1[nH]c3cc(C#N)ccc3c1C2=O,15.1
280,CCc1cc2c(cc1N1CCN(C3COC3)CC1)C(C)(C)c1[nH]c3cc(C#N)ccc3c1C2=O,2.9
281,C#Cc1cc2c(cc1N1CCN(C3COC3)CC1)C(C)(C)c1[nH]c3cc(C#N)ccc3c1C2=O,2.7
282,Cc1cc2c(cc1N1CCN(C3COC3)CC1)C(C)(C)c1[nH]c3cc(C#N)ccc3c1C2=O,10.6
283,CC1(C)c2cc(N3CCN(C4COC4)CC3)ccc2C(=O)c2c1[nH]c1cc(C#N)ccc21,27.0
284,CC1(C)c2cc(C3CCN(C4COC4)CC3)ccc2C(=O)c2c1[nH]c1cc(C#N)ccc21,1.5
285,COc1cc(Nc2ncc3ccc(-c4ccccc4)n3n2)cc(OC)c1OC,212.0
286,c1ccc(-c2ccc3cnc(Nc4ccc(N5CCOCC5)cc4)nn23)cc1,2000.0
287,CN1CCN(c2ccc(Nc3ncc4ccc(-c5ccccc5)n4n3)cc2)CC1,48.0
288,COCCN1CCc2ccc(Nc3ncc4ccc(-c5ccccc5)n4n3)cc2CC1,38.0
289,COc1ccccc1-c1ccc2cnc(Nc3ccc(N4CCN(C)CC4)cc3)nn12,20.0
290,CN1CCN(c2ccc(Nc3ncc4ccc(-c5ccccc5C(N)=O)n4n3)cc2)CC1,726.0
291,CN1CCN(c2ccc(Nc3ncc4ccc(-c5ccccc5S(C)(=O)=O)n4n3)cc2)CC1,883.0
292,CN1CCN(c2ccc(Nc3ncc4ccc(-c5ccccc5NS(C)(=O)=O)n4n3)cc2)CC1,260.0
293,CN1CCN(c2ccc(Nc3ncc4ccc(-c5ccccc5N(C)S(C)(=O)=O)n4n3)cc2)CC1,7.0
294,COc1cc(N2CCN(C)CC2)ccc1Nc1ncc2ccc(-c3ccccc3OC)n2n1,9.0
295,COc1cc(N2CCN(C[C@H](C)O)CC2)ccc1Nc1ncc2ccc(-c3ccccc3OC)n2n1,5.0
296,COc1cc(N2CCN(C[C@@H](C)O)CC2)ccc1Nc1ncc2ccc(-c3ccccc3OC)n2n1,3.8
297,COc1cc(N2CCN(N3CCOCC3)CC2)ccc1Nc1ncc2ccc(-c3ccccc3OC)n2n1,9.0
298,COc1cc(N2CCN(N3CCN(C)CC3)CC2)ccc1Nc1ncc2ccc(-c3ccccc3OC)n2n1,8.8
299,COc1cc(N2CCN(C)CC2)ccc1Nc1ncc2ccc(-c3ccccc3N(C)S(C)(=O)=O)n2n1,9.0
300,COc1cc(N2CCN(C[C@H](C)O)CC2)ccc1Nc1ncc2ccc(-c3ccccc3N(C)S(C)(=O)=O)n2n1,10.0
301,COc1cc(N2CCN(C[C@@H](C)O)CC2)ccc1Nc1ncc2ccc(-c3ccccc3N(C)S(C)(=O)=O)n2n1,15.0
302,COc1cc(N2CCC(N3CCOCC3)CC2)ccc1Nc1ncc2ccc(-c3ccccc3N(C)S(C)(=O)=O)n2n1,7.0
303,C[C@@H](Oc1cc(-c2cnn(C3CCNCC3)c2)cnc1N)c1c(Cl)ccc(F)c1Cl,20.0
304,C[C@@H](Oc1cc(-c2cnn(C3CCNCC3)c2)cnc1N)c1c(Cl)ccc(F)c1Cl,1.0
305,CCN1CCN(c2ccc(Nc3cc(N(C)C(=O)Nc4c(Cl)c(OC)cc(OC)c4Cl)ncn3)cc2)CC1.O=P(O)(O)O,10000.0
306,CCN1CCN(c2ccc(Nc3cc(N(C)C(=O)Nc4c(Cl)c(OC)cc(OC)c4Cl)ncn3)cc2)CC1.O=P(O)(O)O,3078.0
307,Cl.N=C(N)N/N=C\c1c(-c2ccc([N+](=O)[O-])cc2)nc2sc(Br)cn12,20000.0
308,CCN(CC)CCNC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c1C,54.64
309,CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,2.36
310,[O-][n+]1ccc2c(-c3ccc(F)cc3Cl)ccnc2c1-c1c(Cl)cccc1Cl,10000.0
311,CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,3.0
312,CCOc1cccc2c1c(/C=C1\C(=O)NN=C1c1snnc1C)cn2C,47.0
313,CCOc1cccc2c1c(/C=C1\C(=O)NN=C1c1snnc1C)cn2C,300.0
314,Cc1nnsc1C1=NNC(=O)/C1=C\c1cn(C)c2cccc(OCc3ccccc3)c12,23.0
315,Cc1nnsc1C1=NNC(=O)/C1=C\c1cn(C)c2cccc(OCc3ccccn3)c12,158.0
316,Cc1nnsc1C1=NNC(=O)/C1=C\c1cn(C)c2cccc(OCc3cccnc3)c12,34.0
317,Cc1nnsc1C1=NNC(=O)/C1=C\c1cn(C)c2cccc(OCc3ccncc3)c12,55.0
318,Cc1nc(COc2cccc3c2c(/C=C2\C(=O)NN=C2c2snnc2C)cn3C)cs1,2999.0
319,Cc1nnsc1C1=NNC(=O)/C1=C\c1cn(C)c2cccc(OCCN(C)C)c12,291.0
320,Cc1nnsc1C1=NNC(=O)/C1=C\c1cn(C)c2cccc(OCc3ccccc3F)c12,13.0
321,Cc1nnsc1C1=NNC(=O)/C1=C\c1cn(C)c2cccc(OCc3cccc(F)c3)c12,20.0
322,Cc1nnsc1C1=NNC(=O)/C1=C\c1cn(C)c2cccc(OCc3ccc(F)cc3)c12,12.0
323,Cc1nnsc1C1=NNC(=O)/C1=C\c1cn(C)c2cccc(OCc3c(F)cccc3F)c12,12.0
324,Cc1nnsc1C1=NNC(=O)/C1=C\c1cn(C)c2cccc(OCc3ccc(F)cc3F)c12,12.0
325,Cc1nnsc1C1=NNC(=O)/C1=C\c1cn(C)c2cccc(OCc3c(F)cccc3Cl)c12,21.0
326,Cc1nnsc1C1=NNC(=O)/C1=C\c1cn(C)c2cccc(OCc3c(F)ccc(F)c3Cl)c12,14.0
327,Cc1nnsc1C1=NNC(=O)/C1=C\c1cn(C)c2cccc(OCc3c(F)ccc(Cl)c3F)c12,5.0
328,Cn1cc(/C=C2\C(=O)NN=C2c2cccnc2)c2c(OCc3ccccc3)cccc21,54.0
329,Cn1cc(/C=C2\C(=O)NN=C2c2nccs2)c2c(OCc3ccccc3)cccc21,46.0
330,Cn1cc(/C=C2\C(=O)NN=C2c2nc(C(F)(F)F)cs2)c2c(OCc3ccccc3)cccc21,10000.0
331,CN(C)c1nnc(C2=NNC(=O)/C2=C\c2cn(C)c3cccc(OCc4ccccc4)c23)s1,4600.0
332,Cn1cc(/C=C2\C(=O)NN=C2c2cccs2)c2c(OCc3ccccc3)cccc21,104.0
333,Cn1cc(/C=C2\C(=O)NN=C2c2nccs2)c2c(OCc3ccccc3F)cccc21,46.0
334,Cn1cc(/C=C2\C(=O)NN=C2c2nccs2)c2c(OCc3cccc(F)c3)cccc21,25.0
335,Cn1cc(/C=C2\C(=O)NN=C2c2nccs2)c2c(OCc3ccc(F)cc3)cccc21,63.0
336,CC(Oc1cccc2c1c(/C=C1\C(=O)NN=C1c1nccs1)cn2C)c1ccccc1,42.0
337,Cn1cc(/C=C2\C(=O)NN=C2c2nccs2)c2c(OCc3c(F)cccc3F)cccc21,9.0
338,Cn1cc(/C=C2\C(=O)NN=C2c2nccs2)c2c(OCc3c(F)cccc3Cl)cccc21,13.0
339,Cn1cc(/C=C2\C(=O)NN=C2c2nccs2)c2c(OCc3cccc(F)c3F)cccc21,14.0
340,Cn1cc(/C=C2\C(=O)NN=C2c2nccs2)c2c(OCc3cc(F)ccc3F)cccc21,17.0
341,Cn1cc(/C=C2\C(=O)NN=C2c2nccs2)c2c(OCc3ccc(F)cc3F)cccc21,229.0
342,Cc1nnsc1C1=NNC(=O)/C1=C\c1cn(C)c2cccc(OCc3ccccc3)c12,650.0
343,Cc1nnsc1C1=NNC(=O)/C1=C\c1cn(C)c2cccc(OCc3cccnc3)c12,2500.0
344,Cc1nnsc1C1=NNC(=O)/C1=C\c1cn(C)c2cccc(OCc3ccncc3)c12,1600.0
345,Cc1nnsc1C1=NNC(=O)/C1=C\c1cn(C)c2cccc(OCc3ccccc3F)c12,400.0
346,Cc1nnsc1C1=NNC(=O)/C1=C\c1cn(C)c2cccc(OCc3cccc(F)c3)c12,1000.0
347,Cc1nnsc1C1=NNC(=O)/C1=C\c1cn(C)c2cccc(OCc3ccc(F)cc3)c12,400.0
348,Cc1nnsc1C1=NNC(=O)/C1=C\c1cn(C)c2cccc(OCc3c(F)cccc3F)c12,300.0
349,Cc1nnsc1C1=NNC(=O)/C1=C\c1cn(C)c2cccc(OCc3ccc(F)cc3F)c12,200.0
350,Cc1nnsc1C1=NNC(=O)/C1=C\c1cn(C)c2cccc(OCc3c(F)cccc3Cl)c12,200.0
351,Cc1nnsc1C1=NNC(=O)/C1=C\c1cn(C)c2cccc(OCc3c(F)ccc(F)c3Cl)c12,300.0
352,Cc1nnsc1C1=NNC(=O)/C1=C\c1cn(C)c2cccc(OCc3c(F)ccc(Cl)c3F)c12,400.0
353,Cn1cc(/C=C2\C(=O)NN=C2c2nccs2)c2c(OCc3ccccc3)cccc21,300.0
354,Cn1cc(/C=C2\C(=O)NN=C2c2nccs2)c2c(OCc3ccccc3F)cccc21,400.0
355,Cn1cc(/C=C2\C(=O)NN=C2c2nccs2)c2c(OCc3cccc(F)c3)cccc21,120.0
356,CC(Oc1cccc2c1c(/C=C1\C(=O)NN=C1c1nccs1)cn2C)c1ccccc1,500.0
357,Cn1cc(/C=C2\C(=O)NN=C2c2nccs2)c2c(OCc3c(F)cccc3F)cccc21,100.0
358,Cn1cc(/C=C2\C(=O)NN=C2c2nccs2)c2c(OCc3c(F)cccc3Cl)cccc21,200.0
359,Cn1cc(/C=C2\C(=O)NN=C2c2nccs2)c2c(OCc3cccc(F)c3F)cccc21,90.0
360,Cn1cc(/C=C2\C(=O)NN=C2c2nccs2)c2c(OCc3cc(F)ccc3F)cccc21,200.0
361,Cc1ccc(O)cc1CC[C@@H]1[C@@H](O)CC[C@]2(C)[C@@H]([C@H](C)/C=C/CC(C)C)CC[C@@H]12,9330.0
362,Cc1ccc(O)cc1CC[C@@H]1C(=O)CC[C@]2(C)[C@@H]([C@H](C)/C=C/CC(C)C)CC[C@@H]12,4160.0
363,C=C(CC[C@@H](C)[C@H]1CC[C@H]2[C@H](CCc3cc(O)ccc3C)C(=O)CC[C@]12C)C(C)C,4360.0
364,Cc1ccc(O)cc1CC[C@@H]1C(=O)CC[C@]2(C)[C@@H]([C@H](C)CCCC(C)C)CC[C@@H]12,4730.0
365,Cc1ccc(O)cc1CC[C@@H]1[C@H](O)CC[C@]2(C)[C@@H]([C@H](C)CCCC(C)C)CC[C@@H]12,7550.0
366,Cc1ccc(O)cc1CC[C@@H]1C(=O)CC[C@]2(C)[C@@H]([C@H](C)CCCC(C)C)[C@@H](O)C[C@@H]12,100000.0
367,C=C(CC[C@@H](C)[C@H]1CC[C@H]2[C@H](CCc3cc(O)ccc3C)[C@H](O)CC[C@]12C)C(C)C,100000.0
368,Cc1ccc(O)cc1CC[C@@H]1[C@H](O)CC[C@]2(C)[C@@H]([C@H](C)CCCC(C)C)[C@@H](O)C[C@@H]12,100000.0
369,C[C@H](O)CN1CCN(c2ccc(Nc3ncc4ccc(-c5ccccc5N(C)S(C)(=O)=O)n4n3)cc2)CC1,30.0
370,COc1cc(N2CCN(C[C@H](C)O)CC2)ccc1Nc1ncc2ccc(-c3ccccc3N(C)S(C)(=O)=O)n2n1,9.0
371,CN(C)CCN1CCN(C(=O)c2cc(C(C)(C)C)sc2NC(=O)Nc2cccc(Cl)c2Cl)CCC1=O,30000.0
372,Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2ccc(OCCN3CCOCC3)c3ccccc23)cc1,30000.0
373,CCCc1cc2c(cc1N1CCC(N3CCOCC3)CC1)C(C)(C)c1[nH]c3cc(C#N)ccc3c1C2=O,1.1
374,Cc1cc2c(cc1N1CCC(N3CCOCC3)CC1)C(C)(C)c1[nH]c3cc(C#N)ccc3c1C2=O,1.1
375,CC1(C)c2cc(N3CCC(N4CCOCC4)CC3)ccc2C(=O)c2c1[nH]c1cc(C#N)ccc21,16.0
376,CCc1cc2c(cc1N1CCC(N3CCOCC3)CC1)C(C)(C)c1[nH]c3cc(C#N)ccc3c1C2=O,1.9
377,CCc1cc2c(cc1N1CCN(C3COC3)CC1)C(C)(C)c1[nH]c3cc(C#N)ccc3c1C2=O,2.9
378,CCc1cc2c(cc1N1CCN(C3CCC3)CC1)C(C)(C)c1[nH]c3cc(C#N)ccc3c1C2=O,2.4
379,CCc1cc2c(cc1N1CCN(C3CC3)CC1)C(C)(C)c1[nH]c3cc(C#N)ccc3c1C2=O,5.2
380,CC1(C)c2ccc(N3CCN(C4COC4)CC3)cc2C(=O)c2c1[nH]c1cc(C#N)ccc21,69.3
381,CC1(C)c2ccc(N3CCN(C4CC4)CC3)cc2C(=O)c2c1[nH]c1cc(C#N)ccc21,233.0
382,CC1(C)c2ccc(C3CCN(C4COC4)CC3)cc2C(=O)c2c1[nH]c1cc(C#N)ccc21,67.0
383,CC1(C)c2ccc(C3CCN(C4CC4)CC3)cc2C(=O)c2c1[nH]c1cc(C#N)ccc21,44.0
384,Cn1c2c(c3ccc(Cl)c(Cl)c31)C(C#N)C1(CCNCC1)NC2=O,10000.0
385,COCCN1CCc2cc(Nc3ncc(Cl)c(Nc4ccc(N5CCOCC5)cc4OC)n3)c(OC)cc2CC1,7.0
386,CN1CCN(c2ccc(Nc3ncc(Cl)c(Nc4ccccc4)n3)cc2)CC1,67.0
387,COc1ccccc1Nc1nc(Nc2ccc(N3CCN(C)CC3)cc2)ncc1Cl,22.0
388,Clc1cnc2nc1Nc1cccc(c1)CCc1cccc(c1)N2,10000.0
389,Clc1cnc2nc1Nc1cccc(c1)CCc1cc(ccc1N1CCOCC1)N2,10000.0
390,Clc1cnc2nc1Nc1cccc(c1)CCc1cc(ccc1OCCN1CCCC1)N2,283.0
391,CN1CCN(c2ccc3cc2CCc2cccc(c2)Nc2nc(ncc2Cl)N3)CC1,92.0
392,COc1ccc2cc1Nc1nc(ncc1Cl)Nc1cccc(c1)CC2,360.0
393,COc1ccc2cc1Nc1nc(ncc1Cl)Nc1ccc(N3CCOCC3)c(c1)CC2,1000.0
394,COc1ccc2cc1Nc1nc(ncc1Cl)Nc1ccc(N3CCN(C)CC3)c(c1)CC2,3.1
395,CNC(=O)c1ccc2cc1Nc1nc(ncc1Cl)Nc1ccc(N3CCN(C)CC3)c(c1)CC2,35.0
396,CC(C)S(=O)(=O)c1ccc2cc1Nc1nc(ncc1Cl)Nc1ccc(N3CCN(C)CC3)c(c1)CC2,3.7
397,CN1CCN(c2ccc3cc2CCc2ccc(N(C)S(C)(=O)=O)c(c2)Nc2nc(ncc2Cl)N3)CC1,3.4
398,COc1cc(N2CCN(C)CC2)c2cc1Nc1ncc(Cl)c(n1)Nc1cccc(c1)CC2,5.0
399,COc1cc(N2CCN(C)CC2)c2cc1Nc1ncc(Cl)c(n1)Nc1cc(ccc1S(=O)(=O)C(C)C)CC2,1.5
400,COc1cc(N2CCN(C)CC2)c2cc1Nc1ncc(Cl)c(n1)Nc1cc(ccc1N(C)S(C)(=O)=O)CC2,0.51
401,CN1CCN(c2ccc3cc2/C=C\c2cccc(c2)Nc2nc(ncc2Cl)N3)CC1,392.0
402,COc1ccc2cc1Nc1nc(ncc1Cl)Nc1ccc(N3CCN(C)CC3)c(c1)/C=C\2,259.0
403,COc1cc(N2CCN(C)CC2)c2cc1Nc1ncc(Cl)c(n1)Nc1cc(ccc1N(C)S(C)(=O)=O)/C=C\2,7.0
404,COCCN1CCc2cc(Nc3ncc(Cl)c(Nc4ccc(N5CCOCC5)cc4OC)n3)c(OC)cc2CC1,150.0
405,CN1CCN(c2ccc(Nc3ncc(Cl)c(Nc4ccccc4)n3)cc2)CC1,
406,COc1ccccc1Nc1nc(Nc2ccc(N3CCN(C)CC3)cc2)ncc1Cl,100.0
407,Clc1cnc2nc1Nc1cccc(c1)CCc1cccc(c1)N2,
408,Clc1cnc2nc1Nc1cccc(c1)CCc1cc(ccc1N1CCOCC1)N2,
409,Clc1cnc2nc1Nc1cccc(c1)CCc1cc(ccc1OCCN1CCCC1)N2,
410,CN1CCN(c2ccc3cc2CCc2cccc(c2)Nc2nc(ncc2Cl)N3)CC1,
411,COc1ccc2cc1Nc1nc(ncc1Cl)Nc1cccc(c1)CC2,
412,COc1ccc2cc1Nc1nc(ncc1Cl)Nc1ccc(N3CCOCC3)c(c1)CC2,
413,COc1ccc2cc1Nc1nc(ncc1Cl)Nc1ccc(N3CCN(C)CC3)c(c1)CC2,150.0
414,CNC(=O)c1ccc2cc1Nc1nc(ncc1Cl)Nc1ccc(N3CCN(C)CC3)c(c1)CC2,1200.0
415,CC(C)S(=O)(=O)c1ccc2cc1Nc1nc(ncc1Cl)Nc1ccc(N3CCN(C)CC3)c(c1)CC2,70.0
416,CN1CCN(c2ccc3cc2CCc2ccc(N(C)S(C)(=O)=O)c(c2)Nc2nc(ncc2Cl)N3)CC1,120.0
417,COc1cc(N2CCN(C)CC2)c2cc1Nc1ncc(Cl)c(n1)Nc1cccc(c1)CC2,800.0
418,COc1cc(N2CCN(C)CC2)c2cc1Nc1ncc(Cl)c(n1)Nc1cc(ccc1S(=O)(=O)C(C)C)CC2,30.0
419,COc1cc(N2CCN(C)CC2)c2cc1Nc1ncc(Cl)c(n1)Nc1cc(ccc1N(C)S(C)(=O)=O)CC2,10.0
420,CN1CCN(c2ccc3cc2/C=C\c2cccc(c2)Nc2nc(ncc2Cl)N3)CC1,
421,COc1ccc2cc1Nc1nc(ncc1Cl)Nc1ccc(N3CCN(C)CC3)c(c1)/C=C\2,
422,COc1cc(N2CCN(C)CC2)c2cc1Nc1ncc(Cl)c(n1)Nc1cc(ccc1N(C)S(C)(=O)=O)/C=C\2,120.0
423,C[C@@H](Oc1cc(-c2cnn(C3CCNCC3)c2)cnc1N)c1c(Cl)ccc(F)c1Cl,200.0
424,CC(C)Cn1c2ccc(Nc3ncccn3)cc2c2c3c(c4c(c21)CCc1nn(C)cc1-4)C(=O)NC3,132.0
425,Nc1ncc(-c2cnn(CCO)c2)c2scc(-c3ccc(NC(=O)Nc4cccc(F)c4)cc3)c12,363.0
426,COc1cc(Nc2nccc(N3CCC[C@H](C(=O)NCc4ccc(C)cc4)C3)n2)cc(OC)c1OC,384.0
427,COc1cc(Nc2nccc(N3CCC[C@@H](C(=O)NCc4ccc(C)cc4)C3)n2)cc(OC)c1OC,4120.0
428,COc1cc(Nc2nccc(N3CCC[C@H](C(=O)NCc4cccc(N5CCOCC5)c4)C3)n2)cc(OC)c1OC,31.0
429,COc1cc(Nc2nccc(N3CCC[C@H](C(=O)NCc4cccc(Oc5ccccc5)c4)C3)n2)cc(OC)c1OC,192.0
430,COc1cc(Nc2nccc(N3CCC[C@H](C(=O)NCc4ccc(-c5ccccc5)cc4)C3)n2)cc(OC)c1OC,138.0
431,COc1cc(Nc2nccc(N3CCC[C@H](C(=O)NCc4cccc(-c5ccccc5)c4)C3)n2)cc(OC)c1OC,19.0
432,COC(=O)c1ccc(CNC(=O)[C@H]2CCCN(c3ccnc(Nc4cc(OC)c(OC)c(OC)c4)n3)C2)cc1,1700.0
433,COC(=O)c1cccc(CNC(=O)[C@H]2CCCN(c3ccnc(Nc4cc(OC)c(OC)c(OC)c4)n3)C2)c1,60.0
434,COc1cc(Nc2nccc(N3CCC[C@H](C(=O)NCc4ccc([N+](=O)[O-])cc4)C3)n2)cc(OC)c1OC,2930.0
435,COc1cc(Nc2nccc(N3CCC[C@H](C(=O)NCc4cccc([N+](=O)[O-])c4)C3)n2)cc(OC)c1OC,70.0
436,COc1cc(Nc2nccc(N3CCC[C@H](C(=O)NCc4ccc(Cl)cc4)C3)n2)cc(OC)c1OC,95.0
437,COc1cc(Nc2nccc(N3CCC[C@H](C(=O)NCc4cccc(Cl)c4)C3)n2)cc(OC)c1OC,80.0
438,COc1cc(Nc2nccc(N3CCC[C@H](C(=O)NCc4ccccc4Cl)C3)n2)cc(OC)c1OC,587.0
439,COc1cc(Nc2nccc(N3CCC[C@H](C(=O)NCc4ccc(OC(F)(F)F)cc4)C3)n2)cc(OC)c1OC,10.0
440,COc1cc(Nc2nccc(N3CCC[C@H](C(=O)NCc4cccc(OC(F)(F)F)c4)C3)n2)cc(OC)c1OC,16.0
441,COc1cc(Nc2nccc(N3CCC[C@H](C(=O)NCc4cccc(C)c4)C3)n2)cc(OC)c1OC,83.0
442,COc1cc(Nc2nccc(N3CCC[C@H](C(=O)NCc4ccccc4C)C3)n2)cc(OC)c1OC,341.0
